"id","registry","crossreg_euctr_id","is_crossreg_eudract"
"NCT01515397","ClinicalTrials.gov",NA,FALSE
"NCT01520740","ClinicalTrials.gov",NA,FALSE
"NCT01528332","ClinicalTrials.gov",NA,FALSE
"NCT01528501","ClinicalTrials.gov",NA,FALSE
"NCT01531764","ClinicalTrials.gov",NA,FALSE
"NCT01537003","ClinicalTrials.gov",NA,FALSE
"NCT01546688","ClinicalTrials.gov","2006-002516-10",TRUE
"NCT01549015","ClinicalTrials.gov","2011-002472-16",TRUE
"NCT01550627","ClinicalTrials.gov",NA,FALSE
"NCT01550653","ClinicalTrials.gov",NA,FALSE
"NCT01551407","ClinicalTrials.gov",NA,FALSE
"NCT01552837","ClinicalTrials.gov","2007-000479-40",TRUE
"NCT01553032","ClinicalTrials.gov","2010-019748-38",TRUE
"NCT01562925","ClinicalTrials.gov",NA,FALSE
"NCT01567241","ClinicalTrials.gov",NA,FALSE
"NCT01571895","ClinicalTrials.gov","2011-000756-42",TRUE
"NCT01580176","ClinicalTrials.gov",NA,FALSE
"NCT01581450","ClinicalTrials.gov","2011-000966-37",TRUE
"NCT01582347","ClinicalTrials.gov",NA,FALSE
"NCT01583738","ClinicalTrials.gov","2011-003412-23",TRUE
"NCT01583816","ClinicalTrials.gov",NA,FALSE
"NCT01584167","ClinicalTrials.gov",NA,FALSE
"NCT01584180","ClinicalTrials.gov",NA,FALSE
"NCT01587599","ClinicalTrials.gov",NA,FALSE
"NCT01593956","ClinicalTrials.gov",NA,FALSE
"NCT01594736","ClinicalTrials.gov",NA,FALSE
"NCT01596764","ClinicalTrials.gov",NA,FALSE
"NCT01601756","ClinicalTrials.gov",NA,FALSE
"NCT01607684","ClinicalTrials.gov",NA,FALSE
"NCT01611207","ClinicalTrials.gov",NA,FALSE
"NCT01622088","ClinicalTrials.gov","2011-006119-70",TRUE
"NCT01622829","ClinicalTrials.gov",NA,FALSE
"NCT01631175","ClinicalTrials.gov",NA,FALSE
"NCT01635114","ClinicalTrials.gov",NA,FALSE
"NCT01637025","ClinicalTrials.gov",NA,FALSE
"NCT01638585","ClinicalTrials.gov","2010-023426-20",TRUE
"NCT01639261","ClinicalTrials.gov","2010-022467-36",TRUE
"NCT01640327","ClinicalTrials.gov","2011-006271-18",TRUE
"NCT01644019","ClinicalTrials.gov",NA,FALSE
"NCT01644045","ClinicalTrials.gov",NA,FALSE
"NCT01648660","ClinicalTrials.gov",NA,FALSE
"NCT01657305","ClinicalTrials.gov","2012-003390-26",TRUE
"NCT01661569","ClinicalTrials.gov",NA,FALSE
"NCT01666639","ClinicalTrials.gov",NA,FALSE
"NCT01669408","ClinicalTrials.gov",NA,FALSE
"NCT01682070","ClinicalTrials.gov",NA,FALSE
"NCT01693146","ClinicalTrials.gov",NA,FALSE
"NCT01701180","ClinicalTrials.gov",NA,FALSE
"NCT01701843","ClinicalTrials.gov",NA,FALSE
"NCT01702597","ClinicalTrials.gov",NA,FALSE
"NCT01708577","ClinicalTrials.gov",NA,FALSE
"NCT01713374","ClinicalTrials.gov",NA,FALSE
"NCT01715337","ClinicalTrials.gov",NA,FALSE
"NCT01722812","ClinicalTrials.gov",NA,FALSE
"NCT01725074","ClinicalTrials.gov",NA,FALSE
"NCT01729507","ClinicalTrials.gov",NA,FALSE
"NCT01734889","ClinicalTrials.gov",NA,FALSE
"NCT01740544","ClinicalTrials.gov",NA,FALSE
"NCT01749306","ClinicalTrials.gov","2012-001815-21",TRUE
"NCT01775397","ClinicalTrials.gov","2012-000531-88",TRUE
"NCT01788917","ClinicalTrials.gov",NA,FALSE
"NCT01803217","ClinicalTrials.gov",NA,FALSE
"NCT01808950","ClinicalTrials.gov",NA,FALSE
"NCT01835340","ClinicalTrials.gov",NA,FALSE
"NCT01885117","ClinicalTrials.gov","2013-000601-23",TRUE
"NCT01888783","ClinicalTrials.gov",NA,FALSE
"NCT01913899","ClinicalTrials.gov",NA,FALSE
"NCT01919632","ClinicalTrials.gov",NA,FALSE
"NCT01924962","ClinicalTrials.gov",NA,FALSE
"NCT02040324","ClinicalTrials.gov",NA,FALSE
"NCT02094287","ClinicalTrials.gov","2008-008474-31",TRUE
"NCT02136160","ClinicalTrials.gov",NA,FALSE
"NCT02157090","ClinicalTrials.gov",NA,FALSE
"NCT02157181","ClinicalTrials.gov",NA,FALSE
"NCT02177474","ClinicalTrials.gov",NA,FALSE
"NCT02188212","ClinicalTrials.gov",NA,FALSE
"NCT02197312","ClinicalTrials.gov",NA,FALSE
"NCT02234609","ClinicalTrials.gov",NA,FALSE
"NCT02493283","ClinicalTrials.gov",NA,FALSE
"NCT02507167","ClinicalTrials.gov",NA,FALSE
"NCT02514941","ClinicalTrials.gov",NA,FALSE
"NCT02535741","ClinicalTrials.gov",NA,FALSE
"NCT02690740","ClinicalTrials.gov",NA,FALSE
"NCT02794896","ClinicalTrials.gov",NA,FALSE
"NCT03065036","ClinicalTrials.gov",NA,FALSE
"NCT03109678","ClinicalTrials.gov",NA,FALSE
"NCT03114449","ClinicalTrials.gov",NA,FALSE
"NCT00348153","ClinicalTrials.gov","2006-001732-53",TRUE
"NCT00446550","ClinicalTrials.gov",NA,FALSE
"NCT00488124","ClinicalTrials.gov",NA,FALSE
"NCT00615940","ClinicalTrials.gov",NA,FALSE
"NCT00673504","ClinicalTrials.gov","2007-005022-71",TRUE
"NCT00718523","ClinicalTrials.gov",NA,FALSE
"NCT00719212","ClinicalTrials.gov",NA,FALSE
"NCT00751504","ClinicalTrials.gov",NA,FALSE
"NCT00775073","ClinicalTrials.gov",NA,FALSE
"NCT00785122","ClinicalTrials.gov","2007-005666-12",TRUE
"NCT00832507","ClinicalTrials.gov",NA,FALSE
"NCT00839059","ClinicalTrials.gov",NA,FALSE
"NCT00927654","ClinicalTrials.gov","2008-002090-12",TRUE
"NCT00977132","ClinicalTrials.gov",NA,FALSE
"NCT01047059","ClinicalTrials.gov","2009-012607-26",TRUE
"NCT01053832","ClinicalTrials.gov",NA,FALSE
"NCT01111448","ClinicalTrials.gov",NA,FALSE
"NCT01123811","ClinicalTrials.gov",NA,FALSE
"NCT01184586","ClinicalTrials.gov",NA,FALSE
"NCT01185951","ClinicalTrials.gov",NA,FALSE
"NCT01200472","ClinicalTrials.gov","2008-005365-61",TRUE
"NCT01210807","ClinicalTrials.gov",NA,FALSE
"NCT01230359","ClinicalTrials.gov",NA,FALSE
"NCT01247831","ClinicalTrials.gov",NA,FALSE
"NCT01269879","ClinicalTrials.gov",NA,FALSE
"NCT01270347","ClinicalTrials.gov","2010-019634-26",TRUE
"NCT01306903","ClinicalTrials.gov",NA,FALSE
"NCT01310816","ClinicalTrials.gov",NA,FALSE
"NCT01444235","ClinicalTrials.gov",NA,FALSE
"NCT01476553","ClinicalTrials.gov","2015-000425-37",TRUE
"NCT01534702","ClinicalTrials.gov","2010-021719-18",TRUE
"NCT01589211","ClinicalTrials.gov",NA,FALSE
"NCT01684566","ClinicalTrials.gov",NA,FALSE
"NCT01739244","ClinicalTrials.gov",NA,FALSE
"NCT01790022","ClinicalTrials.gov",NA,FALSE
"NCT02118896","ClinicalTrials.gov","2005-005714-20",TRUE
"NCT02156791","ClinicalTrials.gov",NA,FALSE
"DRKS00000014","DRKS",NA,FALSE
"DRKS00000056","DRKS",NA,FALSE
"DRKS00000113","DRKS",NA,FALSE
"DRKS00000142","DRKS",NA,FALSE
"DRKS00000280","DRKS",NA,FALSE
"DRKS00000287","DRKS",NA,FALSE
"DRKS00000293","DRKS",NA,FALSE
"DRKS00000436","DRKS",NA,FALSE
"DRKS00000485","DRKS",NA,FALSE
"DRKS00000491","DRKS",NA,FALSE
"DRKS00000525","DRKS",NA,FALSE
"DRKS00000535","DRKS",NA,FALSE
"DRKS00000565","DRKS",NA,FALSE
"DRKS00000567","DRKS",NA,FALSE
"DRKS00000580","DRKS",NA,FALSE
"DRKS00000583","DRKS",NA,FALSE
"DRKS00000663","DRKS",NA,FALSE
"DRKS00000686","DRKS",NA,FALSE
"DRKS00000714","DRKS",NA,FALSE
"DRKS00000716","DRKS",NA,FALSE
"DRKS00000801","DRKS",NA,FALSE
"DRKS00001899","DRKS",NA,FALSE
"DRKS00002070","DRKS",NA,FALSE
"DRKS00003093","DRKS",NA,FALSE
"DRKS00003127","DRKS",NA,FALSE
"DRKS00003218","DRKS",NA,FALSE
"DRKS00003243","DRKS",NA,FALSE
"DRKS00003280","DRKS",NA,FALSE
"DRKS00003374","DRKS",NA,FALSE
"DRKS00003377","DRKS",NA,FALSE
"DRKS00003515","DRKS",NA,FALSE
"DRKS00003549","DRKS",NA,FALSE
"DRKS00003669","DRKS",NA,FALSE
"DRKS00003807","DRKS",NA,FALSE
"DRKS00004038","DRKS",NA,FALSE
"DRKS00004075","DRKS",NA,FALSE
"DRKS00004108","DRKS",NA,FALSE
"DRKS00004141","DRKS",NA,FALSE
"DRKS00004183","DRKS",NA,FALSE
"DRKS00004279","DRKS",NA,FALSE
"DRKS00004298","DRKS",NA,FALSE
"DRKS00004338","DRKS",NA,FALSE
"DRKS00004340","DRKS",NA,FALSE
"DRKS00004427","DRKS",NA,FALSE
"DRKS00004455","DRKS",NA,FALSE
"DRKS00004559","DRKS",NA,FALSE
"DRKS00004591","DRKS",NA,FALSE
"DRKS00004644","DRKS",NA,FALSE
"DRKS00004682","DRKS",NA,FALSE
"DRKS00004754","DRKS",NA,FALSE
"DRKS00005293","DRKS",NA,FALSE
"DRKS00003210","DRKS",NA,FALSE
"DRKS00004744","DRKS",NA,FALSE
"DRKS00004156","DRKS",NA,FALSE
"DRKS00004862","DRKS",NA,FALSE
"NCT01510080","ClinicalTrials.gov",NA,FALSE
"NCT02990039","ClinicalTrials.gov",NA,FALSE
"NCT02283099","ClinicalTrials.gov",NA,FALSE
"NCT01351246","ClinicalTrials.gov",NA,FALSE
"NCT02848352","ClinicalTrials.gov",NA,FALSE
"NCT01352702","ClinicalTrials.gov","2011-000504-18",TRUE
"NCT01266837","ClinicalTrials.gov","2010-021370-11",TRUE
"NCT01258153","ClinicalTrials.gov",NA,FALSE
"NCT02207582","ClinicalTrials.gov",NA,FALSE
"NCT03039387","ClinicalTrials.gov",NA,FALSE
"NCT02076646","ClinicalTrials.gov","2005-002716-16",TRUE
"NCT02710617","ClinicalTrials.gov",NA,FALSE
"NCT03423576","ClinicalTrials.gov",NA,FALSE
"NCT01966146","ClinicalTrials.gov",NA,FALSE
"NCT01644032","ClinicalTrials.gov",NA,FALSE
"NCT03105024","ClinicalTrials.gov",NA,FALSE
"NCT00749723","ClinicalTrials.gov","2005-002618-40",TRUE
"NCT02110043","ClinicalTrials.gov",NA,FALSE
"NCT01865604","ClinicalTrials.gov",NA,FALSE
"NCT01791790","ClinicalTrials.gov",NA,FALSE
"NCT01219244","ClinicalTrials.gov",NA,FALSE
"NCT01105143","ClinicalTrials.gov",NA,FALSE
"NCT00850629","ClinicalTrials.gov",NA,FALSE
"NCT00437307","ClinicalTrials.gov",NA,FALSE
"NCT02721836","ClinicalTrials.gov",NA,FALSE
"NCT01515852","ClinicalTrials.gov",NA,FALSE
"NCT02372318","ClinicalTrials.gov",NA,FALSE
"NCT01914341","ClinicalTrials.gov",NA,FALSE
"NCT02836665","ClinicalTrials.gov",NA,FALSE
"NCT02395159","ClinicalTrials.gov",NA,FALSE
"NCT02129400","ClinicalTrials.gov","2014-000973-38",TRUE
"NCT01934699","ClinicalTrials.gov",NA,FALSE
"NCT01812616","ClinicalTrials.gov",NA,FALSE
"NCT01854255","ClinicalTrials.gov",NA,FALSE
"NCT02071615","ClinicalTrials.gov","2012-003882-17",TRUE
"NCT01984788","ClinicalTrials.gov",NA,FALSE
"NCT01963793","ClinicalTrials.gov",NA,FALSE
"NCT01914965","ClinicalTrials.gov","2009-013698-16",TRUE
"NCT01845142","ClinicalTrials.gov","2012-003217-33",TRUE
"NCT01600573","ClinicalTrials.gov",NA,FALSE
"NCT01221779","ClinicalTrials.gov",NA,FALSE
"NCT01049100","ClinicalTrials.gov",NA,FALSE
"NCT02404844","ClinicalTrials.gov","2014-000599-24",TRUE
"NCT02099968","ClinicalTrials.gov",NA,FALSE
"NCT01455675","ClinicalTrials.gov",NA,FALSE
"NCT02135926","ClinicalTrials.gov",NA,FALSE
"NCT02144870","ClinicalTrials.gov",NA,FALSE
"NCT02116088","ClinicalTrials.gov",NA,FALSE
"NCT02487381","ClinicalTrials.gov",NA,FALSE
"NCT03046940","ClinicalTrials.gov",NA,FALSE
"NCT03092206","ClinicalTrials.gov","2016-002750-20",TRUE
"NCT02318810","ClinicalTrials.gov",NA,FALSE
"NCT03184272","ClinicalTrials.gov",NA,FALSE
"NCT02858817","ClinicalTrials.gov","2013-003900-38",TRUE
"NCT01817738","ClinicalTrials.gov",NA,FALSE
"NCT02531386","ClinicalTrials.gov",NA,FALSE
"NCT02694926","ClinicalTrials.gov",NA,FALSE
"NCT02790073","ClinicalTrials.gov",NA,FALSE
"NCT02002871","ClinicalTrials.gov",NA,FALSE
"NCT01347567","ClinicalTrials.gov",NA,FALSE
"NCT02547519","ClinicalTrials.gov","2014-005287-15",TRUE
"NCT02610764","ClinicalTrials.gov",NA,FALSE
"NCT03404232","ClinicalTrials.gov",NA,FALSE
"NCT03079518","ClinicalTrials.gov",NA,FALSE
"NCT02735187","ClinicalTrials.gov",NA,FALSE
"NCT02322502","ClinicalTrials.gov","2014-003810-96",TRUE
"NCT02270853","ClinicalTrials.gov",NA,FALSE
"NCT02262442","ClinicalTrials.gov",NA,FALSE
"NCT02004847","ClinicalTrials.gov",NA,FALSE
"NCT01884376","ClinicalTrials.gov",NA,FALSE
"NCT01839084","ClinicalTrials.gov","2012-005698-30",TRUE
"NCT01712464","ClinicalTrials.gov",NA,FALSE
"NCT01647854","ClinicalTrials.gov",NA,FALSE
"NCT01644006","ClinicalTrials.gov",NA,FALSE
"NCT01199276","ClinicalTrials.gov","2009-017153-35",TRUE
"NCT00785109","ClinicalTrials.gov","2008-005306-39",TRUE
"NCT00554502","ClinicalTrials.gov",NA,FALSE
"NCT01578525","ClinicalTrials.gov",NA,FALSE
"NCT00787293","ClinicalTrials.gov",NA,FALSE
"NCT03860129","ClinicalTrials.gov",NA,FALSE
"NCT03587324","ClinicalTrials.gov",NA,FALSE
"NCT02468427","ClinicalTrials.gov",NA,FALSE
"NCT02406014","ClinicalTrials.gov",NA,FALSE
"NCT02342509","ClinicalTrials.gov",NA,FALSE
"NCT02330471","ClinicalTrials.gov",NA,FALSE
"NCT02313493","ClinicalTrials.gov",NA,FALSE
"NCT01809379","ClinicalTrials.gov","2012-004397-26",TRUE
"NCT01470677","ClinicalTrials.gov","2011-003115-34",TRUE
"NCT00561990","ClinicalTrials.gov","2007-000338-38",TRUE
"NCT03829839","ClinicalTrials.gov",NA,FALSE
"NCT03425929","ClinicalTrials.gov",NA,FALSE
"NCT03265899","ClinicalTrials.gov",NA,FALSE
"NCT03011970","ClinicalTrials.gov",NA,FALSE
"NCT02701933","ClinicalTrials.gov",NA,FALSE
"NCT02280226","ClinicalTrials.gov",NA,FALSE
"NCT02156661","ClinicalTrials.gov",NA,FALSE
"NCT02012985","ClinicalTrials.gov",NA,FALSE
"NCT01972750","ClinicalTrials.gov","2012-005460-95",TRUE
"NCT01914159","ClinicalTrials.gov","2011-005807-33",TRUE
"NCT01852149","ClinicalTrials.gov",NA,FALSE
"NCT01651780","ClinicalTrials.gov","2012-000632-26",TRUE
"NCT01149109","ClinicalTrials.gov","2009-011252-22",TRUE
"NCT00770783","ClinicalTrials.gov",NA,FALSE
"NCT02479412","ClinicalTrials.gov","2014-005306-37",TRUE
"NCT02034279","ClinicalTrials.gov","2013-002416-27",TRUE
"NCT02997137","ClinicalTrials.gov",NA,FALSE
"NCT03312816","ClinicalTrials.gov",NA,FALSE
"NCT03281616","ClinicalTrials.gov",NA,FALSE
"NCT03114306","ClinicalTrials.gov",NA,FALSE
"NCT02963298","ClinicalTrials.gov",NA,FALSE
"NCT02947542","ClinicalTrials.gov",NA,FALSE
"NCT02930590","ClinicalTrials.gov",NA,FALSE
"NCT02896062","ClinicalTrials.gov",NA,FALSE
"NCT02893800","ClinicalTrials.gov",NA,FALSE
"NCT02794272","ClinicalTrials.gov",NA,FALSE
"NCT02794259","ClinicalTrials.gov",NA,FALSE
"NCT02755246","ClinicalTrials.gov",NA,FALSE
"NCT02741973","ClinicalTrials.gov",NA,FALSE
"NCT02720952","ClinicalTrials.gov","2014-002265-30",TRUE
"NCT02685696","ClinicalTrials.gov",NA,FALSE
"NCT02664805","ClinicalTrials.gov","2015-002079-11",TRUE
"NCT02658370","ClinicalTrials.gov",NA,FALSE
"NCT02569619","ClinicalTrials.gov",NA,FALSE
"NCT02566369","ClinicalTrials.gov","2016-002860-15",TRUE
"NCT02557698","ClinicalTrials.gov",NA,FALSE
"NCT02552654","ClinicalTrials.gov",NA,FALSE
"NCT02541071","ClinicalTrials.gov",NA,FALSE
"NCT02453906","ClinicalTrials.gov",NA,FALSE
"NCT02371434","ClinicalTrials.gov","2013-001294-24",TRUE
"NCT02364219","ClinicalTrials.gov",NA,FALSE
"NCT02340299","ClinicalTrials.gov",NA,FALSE
"NCT02338388","ClinicalTrials.gov",NA,FALSE
"NCT02299089","ClinicalTrials.gov",NA,FALSE
"NCT02296372","ClinicalTrials.gov",NA,FALSE
"NCT02253056","ClinicalTrials.gov",NA,FALSE
"NCT02251535","ClinicalTrials.gov",NA,FALSE
"NCT02223091","ClinicalTrials.gov",NA,FALSE
"NCT02216526","ClinicalTrials.gov",NA,FALSE
"NCT02213367","ClinicalTrials.gov",NA,FALSE
"NCT02169115","ClinicalTrials.gov","2011-005615-87",TRUE
"NCT02110407","ClinicalTrials.gov","2013-004821-10",TRUE
"NCT02110056","ClinicalTrials.gov",NA,FALSE
"NCT02092974","ClinicalTrials.gov","2013-004821-10",TRUE
"NCT02090686","ClinicalTrials.gov",NA,FALSE
"NCT02052960","ClinicalTrials.gov","2013-000931-28",TRUE
"NCT01966783","ClinicalTrials.gov","2012-003362-41",TRUE
"NCT01954836","ClinicalTrials.gov",NA,FALSE
"NCT01953549","ClinicalTrials.gov",NA,FALSE
"NCT01928823","ClinicalTrials.gov","2011-001398-19",TRUE
"NCT01928810","ClinicalTrials.gov",NA,FALSE
"NCT01924702","ClinicalTrials.gov",NA,FALSE
"NCT01923493","ClinicalTrials.gov",NA,FALSE
"NCT01845129","ClinicalTrials.gov",NA,FALSE
"NCT01840839","ClinicalTrials.gov",NA,FALSE
"NCT01811589","ClinicalTrials.gov",NA,FALSE
"NCT01801280","ClinicalTrials.gov","2010-021275-92",TRUE
"NCT01797887","ClinicalTrials.gov",NA,FALSE
"NCT01785082","ClinicalTrials.gov",NA,FALSE
"NCT01782391","ClinicalTrials.gov",NA,FALSE
"NCT01782365","ClinicalTrials.gov",NA,FALSE
"NCT01770080","ClinicalTrials.gov","2011-004777-89",TRUE
"NCT01693393","ClinicalTrials.gov","2009-013976-38",TRUE
"NCT01647880","ClinicalTrials.gov","2011-004787-30",TRUE
"NCT01605487","ClinicalTrials.gov",NA,FALSE
"NCT01582724","ClinicalTrials.gov",NA,FALSE
"NCT01580592","ClinicalTrials.gov","2011-003746-41",TRUE
"NCT01538355","ClinicalTrials.gov",NA,FALSE
"NCT01525667","ClinicalTrials.gov","2011-003934-16",TRUE
"NCT01440062","ClinicalTrials.gov","2011-002785-20",TRUE
"NCT01402739","ClinicalTrials.gov",NA,FALSE
"NCT01357694","ClinicalTrials.gov",NA,FALSE
"NCT01278537","ClinicalTrials.gov",NA,FALSE
"NCT01266655","ClinicalTrials.gov","2010-021861-62",TRUE
"NCT01264549","ClinicalTrials.gov",NA,FALSE
"NCT01225133","ClinicalTrials.gov",NA,FALSE
"NCT01181401","ClinicalTrials.gov","2010-019347-18",TRUE
"NCT01143233","ClinicalTrials.gov",NA,FALSE
"NCT01117597","ClinicalTrials.gov",NA,FALSE
"NCT01112579","ClinicalTrials.gov",NA,FALSE
"NCT01050686","ClinicalTrials.gov",NA,FALSE
"NCT01047891","ClinicalTrials.gov","2009-011922-33",TRUE
"NCT00942747","ClinicalTrials.gov","2009-011277-33",TRUE
"NCT00865982","ClinicalTrials.gov","2008-001849-26",TRUE
"NCT00841256","ClinicalTrials.gov","2006-005911-82",TRUE
"NCT00772655","ClinicalTrials.gov","2006-005778-34",TRUE
"NCT00590447","ClinicalTrials.gov","2005-000743-29",TRUE
"NCT00530738","ClinicalTrials.gov","2005-001938-32",TRUE
"NCT01703273","ClinicalTrials.gov",NA,FALSE
"NCT01541579","ClinicalTrials.gov",NA,FALSE
"NCT01727362","ClinicalTrials.gov",NA,FALSE
"NCT01471782","ClinicalTrials.gov","2010-024264-18",TRUE
"NCT01540383","ClinicalTrials.gov",NA,FALSE
"NCT03584451","ClinicalTrials.gov",NA,FALSE
"NCT02834338","ClinicalTrials.gov",NA,FALSE
"NCT02620553","ClinicalTrials.gov",NA,FALSE
"NCT02612220","ClinicalTrials.gov",NA,FALSE
"NCT02552589","ClinicalTrials.gov",NA,FALSE
"NCT02534285","ClinicalTrials.gov",NA,FALSE
"NCT02153294","ClinicalTrials.gov",NA,FALSE
"NCT02138552","ClinicalTrials.gov","2013-002708-14",TRUE
"NCT02137798","ClinicalTrials.gov",NA,FALSE
"NCT01954914","ClinicalTrials.gov",NA,FALSE
"NCT01442610","ClinicalTrials.gov",NA,FALSE
"NCT01111448","ClinicalTrials.gov",NA,FALSE
"NCT00893373","ClinicalTrials.gov","2008-004968-40",TRUE
"NCT00862511","ClinicalTrials.gov",NA,FALSE
"NCT02134470","ClinicalTrials.gov",NA,FALSE
"NCT02727140","ClinicalTrials.gov",NA,FALSE
"NCT02420145","ClinicalTrials.gov",NA,FALSE
"NCT02334813","ClinicalTrials.gov",NA,FALSE
"NCT02222051","ClinicalTrials.gov",NA,FALSE
"NCT02080299","ClinicalTrials.gov",NA,FALSE
"NCT02043600","ClinicalTrials.gov",NA,FALSE
"NCT02038244","ClinicalTrials.gov",NA,FALSE
"NCT02027792","ClinicalTrials.gov",NA,FALSE
"NCT01908270","ClinicalTrials.gov",NA,FALSE
"NCT01735513","ClinicalTrials.gov",NA,FALSE
"NCT01635634","ClinicalTrials.gov",NA,FALSE
"NCT01303952","ClinicalTrials.gov","2009-016966-97",TRUE
"NCT01197885","ClinicalTrials.gov","2009-017365-36",TRUE
"NCT01051167","ClinicalTrials.gov","2007-000460-24",TRUE
"NCT00822393","ClinicalTrials.gov","2008-002356-18",TRUE
"NCT00733343","ClinicalTrials.gov",NA,FALSE
"NCT00554164","ClinicalTrials.gov","2006-001641-33",TRUE
"NCT01027884","ClinicalTrials.gov",NA,FALSE
"NCT03226587","ClinicalTrials.gov",NA,FALSE
"NCT02734901","ClinicalTrials.gov",NA,FALSE
"NCT02728466","ClinicalTrials.gov",NA,FALSE
"NCT02682758","ClinicalTrials.gov",NA,FALSE
"NCT02520830","ClinicalTrials.gov",NA,FALSE
"NCT02517801","ClinicalTrials.gov",NA,FALSE
"NCT02517775","ClinicalTrials.gov",NA,FALSE
"NCT02220517","ClinicalTrials.gov",NA,FALSE
"NCT02149238","ClinicalTrials.gov",NA,FALSE
"NCT01799005","ClinicalTrials.gov",NA,FALSE
"NCT01655368","ClinicalTrials.gov",NA,FALSE
"NCT01639781","ClinicalTrials.gov",NA,FALSE
"NCT00847444","ClinicalTrials.gov",NA,FALSE
"NCT03268720","ClinicalTrials.gov",NA,FALSE
"NCT03012750","ClinicalTrials.gov",NA,FALSE
"NCT02992236","ClinicalTrials.gov",NA,FALSE
"NCT02857660","ClinicalTrials.gov",NA,FALSE
"NCT02684656","ClinicalTrials.gov",NA,FALSE
"NCT02590575","ClinicalTrials.gov",NA,FALSE
"NCT02471963","ClinicalTrials.gov",NA,FALSE
"NCT02383238","ClinicalTrials.gov",NA,FALSE
"NCT02356016","ClinicalTrials.gov",NA,FALSE
"NCT02078986","ClinicalTrials.gov",NA,FALSE
"NCT02035709","ClinicalTrials.gov","2011-003648-31",TRUE
"NCT01856244","ClinicalTrials.gov",NA,FALSE
"NCT01835678","ClinicalTrials.gov","2012-002278-30",TRUE
"NCT01766791","ClinicalTrials.gov",NA,FALSE
"NCT01448213","ClinicalTrials.gov",NA,FALSE
"NCT01330485","ClinicalTrials.gov",NA,FALSE
"NCT00349076","ClinicalTrials.gov",NA,FALSE
"NCT01041950","ClinicalTrials.gov",NA,FALSE
"NCT00724022","ClinicalTrials.gov","2007-006516-31",TRUE
"NCT03331159","ClinicalTrials.gov",NA,FALSE
"NCT02919527","ClinicalTrials.gov",NA,FALSE
"NCT02870972","ClinicalTrials.gov",NA,FALSE
"NCT02810535","ClinicalTrials.gov",NA,FALSE
"NCT02716389","ClinicalTrials.gov",NA,FALSE
"NCT02677129","ClinicalTrials.gov",NA,FALSE
"NCT02609412","ClinicalTrials.gov",NA,FALSE
"NCT02564081","ClinicalTrials.gov",NA,FALSE
"NCT02410096","ClinicalTrials.gov",NA,FALSE
"NCT02345200","ClinicalTrials.gov",NA,FALSE
"NCT02343029","ClinicalTrials.gov",NA,FALSE
"NCT02153372","ClinicalTrials.gov","2012-004037-17",TRUE
"NCT02102919","ClinicalTrials.gov",NA,FALSE
"NCT02026492","ClinicalTrials.gov",NA,FALSE
"NCT01986517","ClinicalTrials.gov",NA,FALSE
"NCT01870271","ClinicalTrials.gov",NA,FALSE
"NCT01841476","ClinicalTrials.gov","2011-003316-23",TRUE
"NCT01796119","ClinicalTrials.gov",NA,FALSE
"NCT01756118","ClinicalTrials.gov","2011-005050-61",TRUE
"NCT01724879","ClinicalTrials.gov","2010-022854-18",TRUE
"NCT01716923","ClinicalTrials.gov",NA,FALSE
"NCT01569412","ClinicalTrials.gov","2011-003201-14",TRUE
"NCT01564004","ClinicalTrials.gov",NA,FALSE
"NCT01393067","ClinicalTrials.gov",NA,FALSE
"NCT01279577","ClinicalTrials.gov","2006-000720-13",TRUE
"NCT01236807","ClinicalTrials.gov",NA,FALSE
"NCT01119469","ClinicalTrials.gov",NA,FALSE
"NCT00849615","ClinicalTrials.gov",NA,FALSE
"NCT02163863","ClinicalTrials.gov",NA,FALSE
"NCT01783639","ClinicalTrials.gov",NA,FALSE
"NCT02142231","ClinicalTrials.gov",NA,FALSE
"NCT01466179","ClinicalTrials.gov","2011-002257-61",TRUE
"NCT01067703","ClinicalTrials.gov",NA,FALSE
"NCT02930525","ClinicalTrials.gov",NA,FALSE
"NCT02503293","ClinicalTrials.gov",NA,FALSE
"NCT02369848","ClinicalTrials.gov",NA,FALSE
"NCT02134457","ClinicalTrials.gov","2013-002539-13",TRUE
"NCT01967355","ClinicalTrials.gov",NA,FALSE
"NCT01924962","ClinicalTrials.gov",NA,FALSE
"NCT01867736","ClinicalTrials.gov",NA,FALSE
"NCT01853384","ClinicalTrials.gov","2012-003286-18",TRUE
"NCT01789918","ClinicalTrials.gov",NA,FALSE
"NCT01394354","ClinicalTrials.gov","2011-000388-28",TRUE
"NCT01267838","ClinicalTrials.gov",NA,FALSE
"NCT01011920","ClinicalTrials.gov",NA,FALSE
"NCT00867672","ClinicalTrials.gov","2009-009916-33",TRUE
"NCT00810472","ClinicalTrials.gov",NA,FALSE
"NCT00697333","ClinicalTrials.gov",NA,FALSE
"NCT00970437","ClinicalTrials.gov",NA,FALSE
"NCT00941733","ClinicalTrials.gov",NA,FALSE
"NCT01135745","ClinicalTrials.gov",NA,FALSE
"NCT03753841","ClinicalTrials.gov",NA,FALSE
"NCT02554318","ClinicalTrials.gov",NA,FALSE
"NCT01812291","ClinicalTrials.gov",NA,FALSE
"NCT01103284","ClinicalTrials.gov",NA,FALSE
"NCT02679833","ClinicalTrials.gov",NA,FALSE
